severity,sheet_name,source_row,record_type,title,message
info,Officer Pengembangan Organisasi,9,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,15,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Pengembangan Organisasi,17,kai,Pelaksanaan monitoring dan evaluasi implementasi roadmap SDM Officer Pengembangan Organisasi,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Pengembangan Organisasi,18,kai,Pelaksanaan perubahan dan/atau pengembangan struktur organisasi,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Pengembangan Organisasi,19,kai,Pelaksanaan Monitoring dan Evaluasi Penyusunan Kamus dan Profil Kompetensi,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Pengembangan Organisasi,20,kai,Penyelesaian issue dibandingkan jumlah issue yang tercatat di Unit terkait,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Pengembangan Organisasi,21,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan penyelesaian temuan audit",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Kebijakan Remunerasi,9,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kebijakan Remunerasi,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kebijakan Remunerasi,11,output,(blank),Dropped OUTPUT row because output weight is blank.
