severity,sheet_name,source_row,record_type,title,message
info,Officer Pengelolaan Pelanggan,,sheet,Officer Pengelolaan Pelanggan,Position scope is neglect; sheet output was skipped.
info,Officer Layanan Pelanggan,,sheet,Officer Layanan Pelanggan,Position scope is neglect; sheet output was skipped.
info,Officer Kemitraan Strategis,9,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,14,kai,Pelaksanaan identifikasi dan evaluasi peluang pengembangan model bisnis potensial dengan mitra,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Kemitraan Strategis,15,kai,Pelaksanaan novasi perjanjian serah operasi dengan Subholding,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Kemitraan Strategis,16,kai,Pelaksanaan penyesuaian Peraturan Direksi Pedoman Kerjasama Usaha,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Kemitraan Strategis,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,18,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,19,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Officer Kemitraan Strategis,20,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Pengelolaan Pelanggan,9,kai,Pelaksanaan inisiatif strategis peningkatan pendapatan dan efisiensi biaya,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Pengelolaan Pelanggan,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,12,kai,Pelaksanaan monitoring dan evaluasi respons customer care,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Pengelolaan Pelanggan,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,15,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Pengelolaan Pelanggan,18,kai,"1. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh cabang PELINDO dan sub-holding

2. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh AnPer sub-holding",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Pengelolaan Pelanggan,19,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Kemitraan Strategis,9,kai,Pelaksanaan inisiatif strategis peningkatan pendapatan dan efisiensi biaya,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Kemitraan Strategis,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,14,kai,Pelaksanaan identifikasi dan evaluasi peluang pengembangan model bisnis potensial dengan mitra,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Kemitraan Strategis,15,kai,Pelaksanaan novasi perjanjian serah operasi dengan Subholding,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Kemitraan Strategis,16,kai,Pelaksanaan penyesuaian Peraturan Direksi Pedoman Kerjasama Usaha,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Manager Kemitraan Strategis,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,18,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,19,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Manager Kemitraan Strategis,20,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,9,kai,Pelaksanaan inisiatif strategis peningkatan pendapatan dan efisiensi biaya,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,11,kai,"Mengkoordinasikan, menjaga alignment, mengintegrasikan, dan mengkonsolidasikan pelaksanaan survei NPS oleh Manager",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,12,kai,Pelaksanaan monitoring dan evaluasi respons customer care,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,15,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,16,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Layanan Pelanggan,18,kai,Terimplementasinya CRM P-Connect pada cucu perusahaan yang memberikan layanan jasa kepelabuhanan,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,19,kai,"1. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh cabang PELINDO dan sub-holding

2. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh AnPer sub-holding",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Layanan Pelanggan,20,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Pengelolaan Kerjasama,9,kai,Pelaksanaan inisiatif strategis peningkatan pendapatan dan efisiensi biaya,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Pengelolaan Kerjasama,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,11,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,12,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,14,kai,Pelaksanaan identifikasi dan evaluasi peluang pengembangan model bisnis potensial dengan mitra,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Pengelolaan Kerjasama,15,kai,Pelaksanaan novasi perjanjian serah operasi dengan Subholding,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Pengelolaan Kerjasama,16,kai,Pelaksanaan penyesuaian Peraturan Direksi Pedoman Kerjasama Usaha,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,DH Pengelolaan Kerjasama,17,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,18,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,19,output,(blank),Dropped OUTPUT row because output weight is blank.
info,DH Pengelolaan Kerjasama,20,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,9,kai,Pelaksanaan inisiatif strategis peningkatan pendapatan dan efisiensi biaya,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,10,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,11,kai,Pelaksanaan survei kepuasan pelanggan untuk pengukuran NPS,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,12,kai,Pelaksanaan monitoring dan evaluasi respons customer care,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,13,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,14,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,15,kai,Pelaksanaan identifikasi dan evaluasi peluang pengembangan model bisnis potensial dengan mitra,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,16,kai,Pelaksanaan novasi perjanjian serah operasi dengan Subholding,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,17,kai,Pelaksanaan penyesuaian Peraturan Direksi Pedoman Kerjasama Usaha,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,18,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,19,output,(blank),Dropped OUTPUT row because output weight is blank.
info,Group Head,20,kai,Terimplementasinya CRM P-Connect pada cucu perusahaan yang memberikan layanan jasa kepelabuhanan,KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,21,kai,"1. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh cabang PELINDO dan sub-holding

2. Penutupan counter CS, kanal layanan WA dan e-mail di seluruh AnPer sub-holding",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Group Head,22,kai,"Pelaksanaan tindak lanjut penyelesaian temuan audit tata kelola, manajemen risiko, dan kepatuhan internal",KAI period inferred from KPI Output Frequency because the source sheet does not provide a separate KAI period column.
info,Officer Kemitraan Strategis,9,IMPACT,Net Income,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,9,IMPACT,Net Income,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,10,IMPACT,(ROIC > WACC) x Inv.Capital,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,10,IMPACT,(ROIC > WACC) x Inv.Capital,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,11,IMPACT,Traffic Volume,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,11,IMPACT,Traffic Volume,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,12,IMPACT,Total Productivity,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,12,IMPACT,Total Productivity,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,13,IMPACT,Lost Time Injury Frequency Rate (LTIFR),enum_issue category=normalized; field=Polarity; raw=Negatif; normalized=NEGATIVE; Polarity normalized to NEGATIVE.
info,Officer Kemitraan Strategis,13,IMPACT,Lost Time Injury Frequency Rate (LTIFR),enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,14,IMPACT,Pengembangan Ekosistem Bali Maritime Tourism Hub (BMTH),enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,14,IMPACT,Pengembangan Ekosistem Bali Maritime Tourism Hub (BMTH),enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,17,IMPACT,Number of KRI exceeding its risk tolerance limit,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,17,IMPACT,Number of KRI exceeding its risk tolerance limit,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,18,IMPACT,ESG Rating,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,18,IMPACT,ESG Rating,enum_issue category=normalized; field=Period; raw=Tahunan; normalized=TAHUNAN; Period normalized to TAHUNAN.
info,Officer Kemitraan Strategis,19,IMPACT,Strategic Project Delivery,enum_issue category=normalized; field=Polarity; raw=Positif; normalized=POSITIVE; Polarity normalized to POSITIVE.
info,Officer Kemitraan Strategis,19,IMPACT,Strategic Project Delivery,enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
info,Officer Kemitraan Strategis,20,IMPACT,Manpower productivity (Revenue per total manpower),enum_issue category=normalized; field=Polarity; raw=Negatif; normalized=NEGATIVE; Polarity normalized to NEGATIVE.
info,Officer Kemitraan Strategis,20,IMPACT,Manpower productivity (Revenue per total manpower),enum_issue category=normalized; field=Period; raw=Triwulanan; normalized=TRIWULANAN; Period normalized to TRIWULANAN.
